id,content
2117,"['two', 'positive', 'integers', 'left', 'right', 'left', 'calculate', 'product', 'integers', 'inclusive', 'range', 'since', 'product', 'may', 'abbreviate', 'following', 'count', 'trailing', 'zeros', 'product', 'remove', 'let', 'us', 'denote', 'count', 'trailing', 'zeros', 'trailing', 'zeros', 'denote', 'remaining', 'number', 'digits', 'product', 'express', 'product', 'denotes', 'first', 'digits', 'denotes', 'last', 'digits', 'product', 'removing', 'trailing', 'keep', 'express', 'represented', 'represent', 'product', 'string', 'represented', 'return', 'string', 'denoting', 'abbreviated', 'product', 'integers', 'inclusive', 'range', 'left', 'right', 'product', 'trailing', 'remains', 'abbreviation', 'end', 'since', 'number', 'digits', 'less', 'abbreviate', 'final', 'representation', 'left', 'right', 'product', 'trailing', 'remove', 'get', 'abbreviation', 'end', 'number', 'digits', 'removing', 'trailing', 'zeros', 'abbreviate', 'abbreviated', 'product', 'left', 'right', 'product', 'left', 'right', 'math']"
2116,"['parentheses', 'string', 'string', 'consisting', 'valid', 'following', 'conditions', 'written', 'ab', 'concatenated', 'valid', 'parentheses', 'written', 'valid', 'parentheses', 'parentheses', 'string', 'string', 'length', 'locked', 'binary', 'string', 'consisting', 'index', 'cannot', 'change', 'change', 'either', 'return', 'true', 'make', 'valid', 'parentheses', 'return', 'locked', 'true', 'cannot', 'change', 'change', 'leaving', 'unchanged', 'make', 'locked', 'true', 'need', 'make', 'changes', 'already', 'locked', 'false', 'locked', 'permits', 'us', 'change', 'changing', 'either', 'make', 'either', 'either', 'string', 'stack', 'greedy']"
2115,"['information', 'different', 'string', 'array', 'recipes', 'string', 'array', 'ith', 'recipe', 'name', 'create', 'needed', 'ingredients', 'ingredients', 'recipe', 'may', 'need', 'created', 'may', 'contain', 'string', 'also', 'string', 'array', 'supplies', 'containing', 'ingredients', 'initially', 'infinite', 'supply', 'return', 'list', 'recipes', 'may', 'return', 'answer', 'note', 'two', 'recipes', 'may', 'contain', 'recipes', 'ingredients', 'supplies', 'create', 'since', 'ingredients', 'recipes', 'ingredients', 'supplies', 'create', 'since', 'ingredients', 'create', 'since', 'ingredient', 'create', 'ingredient', 'recipes', 'ingredients', 'supplies', 'create', 'since', 'ingredients', 'create', 'since', 'ingredient', 'create', 'ingredient', 'create', 'since', 'ingredient', 'create', 'ingredients', 'consist', 'lowercase', 'english', 'values', 'recipes', 'contain', 'duplicate', 'array', 'hash table', 'string', 'graph', 'topological sort']"
2114,"['sentence', 'list', 'words', 'separated', 'single', 'leading', 'trailing', 'array', 'strings', 'represents', 'single', 'return', 'maximum', 'number', 'words', 'appear', 'single', 'sentences', 'bob', 'love', 'think', 'great', 'thanks', 'first', 'bob', 'love', 'words', 'second', 'think', 'words', 'third', 'great', 'thanks', 'words', 'maximum', 'number', 'words', 'single', 'sentence', 'comes', 'third', 'sentences', 'possible', 'multiple', 'sentences', 'contain', 'number', 'second', 'third', 'sentences', 'number', 'consists', 'lowercase', 'english', 'letters', 'leading', 'trailing', 'words', 'separated', 'single', 'array', 'string']"
2096,"['root', 'binary', 'tree', 'node', 'uniquely', 'assigned', 'value', 'also', 'integer', 'startvalue', 'representing', 'value', 'start', 'node', 'different', 'integer', 'destvalue', 'representing', 'value', 'destination', 'node', 'find', 'shortest', 'path', 'starting', 'node', 'ending', 'node', 'generate', 'directions', 'path', 'string', 'consisting', 'uppercase', 'letters', 'letter', 'indicates', 'specific', 'means', 'go', 'node', 'left', 'child', 'means', 'go', 'node', 'right', 'child', 'means', 'go', 'node', 'parent', 'return', 'directions', 'shortest', 'path', 'node', 'node', 'root', 'startvalue', 'destvalue', 'shortest', 'path', 'root', 'startvalue', 'destvalue', 'shortest', 'path', 'number', 'nodes', 'tree', 'values', 'tree', 'destvalue', 'startvalue', 'destvalue', 'string', 'tree', 'depth-first search', 'binary tree']"
2095,"['head', 'linked', 'delete', 'middle', 'return', 'head', 'modified', 'linked', 'middle', 'node', 'linked', 'list', 'size', 'node', 'start', 'using', 'denotes', 'largest', 'integer', 'less', 'equal', 'middle', 'nodes', 'head', 'figure', 'represents', 'linked', 'indices', 'nodes', 'written', 'since', 'node', 'value', 'middle', 'marked', 'return', 'new', 'list', 'removing', 'head', 'figure', 'represents', 'linked', 'node', 'value', 'middle', 'marked', 'head', 'figure', 'represents', 'linked', 'node', 'value', 'middle', 'marked', 'node', 'value', 'node', 'remaining', 'removing', 'node', 'number', 'nodes', 'list', 'range', 'linked list', 'two pointers']"
2094,"['integer', 'array', 'element', 'array', 'may', 'contain', 'need', 'find', 'unique', 'integers', 'follow', 'integer', 'consists', 'concatenation', 'three', 'elements', 'digits', 'arbitrary', 'integer', 'leading', 'integer', 'digits', 'integers', 'follow', 'return', 'sorted', 'array', 'unique', 'digits', 'possible', 'integers', 'follow', 'requirements', 'output', 'notice', 'odd', 'integers', 'integers', 'leading', 'digits', 'digit', 'used', 'many', 'times', 'appears', 'digit', 'used', 'twice', 'time', 'digits', 'even', 'integers', 'formed', 'using', 'array', 'hash table', 'sorting', 'enumeration']"
2092,"['integer', 'indicating', 'people', 'numbered', 'also', 'integer', 'array', 'meetings', 'indicates', 'person', 'xi', 'person', 'yi', 'meeting', 'person', 'may', 'attend', 'multiple', 'meetings', 'integer', 'person', 'secret', 'initially', 'shares', 'secret', 'person', 'firstperson', 'time', 'secret', 'shared', 'every', 'time', 'meeting', 'takes', 'place', 'person', 'every', 'person', 'xi', 'secret', 'share', 'secret', 'person', 'vice', 'secrets', 'shared', 'person', 'may', 'receive', 'secret', 'share', 'people', 'meetings', 'within', 'time', 'return', 'list', 'people', 'secret', 'meetings', 'taken', 'may', 'return', 'answer', 'meetings', 'firstperson', 'time', 'person', 'shares', 'secret', 'person', 'time', 'person', 'shares', 'secret', 'person', 'time', 'person', 'shares', 'secret', 'person', 'time', 'person', 'shares', 'secret', 'person', 'people', 'know', 'secret', 'meetings', 'firstperson', 'time', 'person', 'shares', 'secret', 'person', 'time', 'neither', 'person', 'person', 'know', 'time', 'person', 'shares', 'secret', 'person', 'person', 'people', 'know', 'secret', 'meetings', 'firstperson', 'time', 'person', 'shares', 'secret', 'person', 'time', 'person', 'shares', 'secret', 'person', 'person', 'shares', 'secret', 'person', 'note', 'person', 'share', 'secret', 'time', 'receiving', 'time', 'person', 'shares', 'secret', 'person', 'people', 'know', 'secret', 'yi', 'xi', 'yi', 'timei', 'firstperson', 'depth-first search', 'breadth-first search', 'union find', 'graph', 'sorting']"
2091,"['array', 'distinct', 'integers', 'element', 'nums', 'lowest', 'value', 'element', 'highest', 'call', 'minimum', 'maximum', 'goal', 'remove', 'elements', 'deletion', 'defined', 'either', 'removing', 'element', 'front', 'array', 'removing', 'element', 'back', 'return', 'minimum', 'number', 'deletions', 'would', 'take', 'remove', 'minimum', 'maximum', 'element', 'nums', 'minimum', 'element', 'array', 'maximum', 'element', 'array', 'remove', 'minimum', 'maximum', 'removing', 'elements', 'front', 'elements', 'results', 'minimum', 'number', 'nums', 'minimum', 'element', 'array', 'maximum', 'element', 'array', 'remove', 'minimum', 'maximum', 'removing', 'elements', 'results', 'minimum', 'number', 'nums', 'one', 'element', 'makes', 'minimum', 'maximum', 'remove', 'integers', 'nums', 'array', 'greedy']"
2090,"['array', 'nums', 'integer', 'average', 'subarray', 'nums', 'centered', 'index', 'radius', 'average', 'elements', 'nums', 'indices', 'less', 'elements', 'index', 'average', 'build', 'return', 'array', 'avgs', 'length', 'average', 'subarray', 'centered', 'index', 'average', 'elements', 'sum', 'elements', 'divided', 'using', 'integer', 'integer', 'division', 'truncates', 'toward', 'means', 'losing', 'fractional', 'average', 'four', 'elements', 'truncates', 'nums', 'less', 'elements', 'sum', 'subarray', 'centered', 'index', 'radius', 'using', 'integer', 'subarray', 'centered', 'index', 'subarray', 'centered', 'index', 'less', 'elements', 'nums', 'sum', 'subarray', 'centered', 'index', 'radius', 'nums', 'less', 'elements', 'index', 'array', 'sliding window']"
2089,"['integer', 'array', 'nums', 'target', 'element', 'target', 'index', 'index', 'return', 'list', 'target', 'indices', 'nums', 'sorting', 'nums', 'target', 'return', 'empty', 'returned', 'list', 'must', 'sorted', 'increasing', 'nums', 'target', 'nums', 'indices', 'nums', 'target', 'nums', 'index', 'nums', 'target', 'nums', 'index', 'target', 'array', 'binary search', 'sorting']"
2102,"['scenic', 'location', 'represented', 'name', 'attractiveness', 'name', 'unique', 'string', 'among', 'locations', 'score', 'locations', 'ranked', 'best', 'higher', 'better', 'scores', 'two', 'locations', 'location', 'lexicographically', 'smaller', 'name', 'building', 'system', 'tracks', 'ranking', 'locations', 'system', 'initially', 'starting', 'adding', 'scenic', 'one', 'querying', 'ith', 'best', 'location', 'locations', 'already', 'number', 'times', 'system', 'queried', 'current', 'system', 'queried', 'returns', 'best', 'location', 'locations', 'already', 'note', 'test', 'data', 'generated', 'number', 'queries', 'exceed', 'number', 'locations', 'added', 'implement', 'sortracker', 'initializes', 'tracker', 'void', 'int', 'adds', 'scenic', 'location', 'name', 'score', 'string', 'queries', 'returns', 'ith', 'best', 'number', 'times', 'method', 'invoked', 'input', 'output', 'explanation', 'sortracker', 'tracker', 'new', 'initialize', 'tracker', 'add', 'location', 'add', 'location', 'sorted', 'best', 'note', 'branford', 'precedes', 'bradford', 'due', 'higher', 'score', 'time', 'return', 'best', 'add', 'location', 'sorted', 'note', 'alps', 'precedes', 'bradford', 'even', 'though', 'score', 'lexicographically', 'smaller', 'return', 'best', 'location', 'time', 'add', 'location', 'sorted', 'return', 'time', 'add', 'location', 'sorted', 'return', 'add', 'location', 'sorted', 'return', 'sorted', 'return', 'name', 'consists', 'lowercase', 'english', 'unique', 'among', 'score', 'number', 'calls', 'get', 'exceed', 'number', 'calls', 'calls', 'total', 'made', 'add', 'design', 'heap (priority queue)', 'data stream', 'ordered set']"
2101,"['list', 'range', 'bomb', 'defined', 'area', 'effect', 'area', 'shape', 'circle', 'center', 'location', 'bombs', 'represented', 'integer', 'array', 'bombs', 'xi', 'yi', 'denote', 'location', 'ith', 'whereas', 'ri', 'denotes', 'radius', 'may', 'choose', 'detonate', 'single', 'bomb', 'detonate', 'bombs', 'lie', 'bombs', 'detonate', 'bombs', 'lie', 'list', 'return', 'maximum', 'number', 'bombs', 'detonated', 'allowed', 'detonate', 'one', 'bombs', 'figure', 'shows', 'positions', 'ranges', 'detonate', 'left', 'right', 'bomb', 'detonate', 'right', 'bombs', 'maximum', 'bombs', 'detonated', 'bombs', 'detonating', 'either', 'bomb', 'detonate', 'maximum', 'number', 'bombs', 'detonated', 'bombs', 'best', 'bomb', 'detonate', 'bomb', 'bomb', 'detonates', 'bombs', 'red', 'circle', 'denotes', 'range', 'bomb', 'bomb', 'detonates', 'bomb', 'blue', 'circle', 'denotes', 'range', 'bomb', 'bomb', 'detonates', 'bomb', 'green', 'circle', 'denotes', 'range', 'bomb', 'thus', 'bombs', 'ri', 'array', 'math', 'depth-first search', 'breadth-first search', 'graph', 'geometry']"
2100,"['gang', 'thieves', 'planning', 'robbing', 'integer', 'array', 'number', 'guards', 'duty', 'ith', 'days', 'numbered', 'starting', 'also', 'integer', 'ith', 'day', 'good', 'day', 'rob', 'bank', 'least', 'time', 'days', 'ith', 'number', 'guards', 'bank', 'time', 'days', 'number', 'guards', 'bank', 'time', 'days', 'means', 'day', 'good', 'day', 'rob', 'bank', 'time', 'time', 'return', 'list', 'days', 'good', 'days', 'rob', 'order', 'days', 'returned', 'security', 'time', 'day', 'day', 'days', 'satisfy', 'days', 'good', 'days', 'rob', 'security', 'time', 'since', 'time', 'equals', 'every', 'day', 'good', 'day', 'rob', 'return', 'every', 'security', 'time', 'day', 'days', 'number', 'day', 'good', 'day', 'rob', 'return', 'empty', 'time', 'array', 'dynamic programming', 'prefix sum']"
2099,"['integer', 'array', 'nums', 'integer', 'want', 'find', 'subsequence', 'nums', 'length', 'largest', 'return', 'subsequence', 'integer', 'array', 'length', 'subsequence', 'array', 'derived', 'another', 'array', 'deleting', 'elements', 'without', 'changing', 'order', 'remaining', 'nums', 'subsequence', 'largest', 'sum', 'nums', 'subsequence', 'largest', 'sum', 'nums', 'subsequence', 'largest', 'sum', 'another', 'possible', 'subsequence', 'array', 'hash table', 'sorting', 'heap (priority queue)']"
2081,"['number', 'positive', 'integer', 'without', 'leading', 'zeros', 'reads', 'forward', 'backward', 'well', 'representation', 'read', 'forward', 'representation', 'read', 'forward', 'base', 'number', 'return', 'sum', 'smallest', 'smallest', 'numbers', 'representations', 'listed', 'sum', 'smallest', 'numbers', 'representations', 'listed', 'sum', 'smallest', 'numbers', 'math', 'enumeration']"
2097,"['integer', 'array', 'pairs', 'arrangement', 'pairs', 'valid', 'every', 'index', 'return', 'valid', 'arrangement', 'inputs', 'generated', 'exists', 'valid', 'arrangement', 'pairs', 'valid', 'arrangement', 'since', 'always', 'equals', 'pairs', 'valid', 'arrangement', 'since', 'always', 'equals', 'arrangements', 'also', 'pairs', 'valid', 'arrangement', 'since', 'always', 'equals', 'endi', 'starti', 'endi', 'two', 'pairs', 'exactly', 'exists', 'valid', 'arrangement', 'depth-first search', 'graph', 'eulerian circuit']"
2132,"['binary', 'matrix', 'grid', 'cell', 'either', 'stamps', 'size', 'stampheight', 'want', 'fit', 'stamps', 'follow', 'restrictions', 'cover', 'empty', 'cover', 'occupied', 'put', 'many', 'stamps', 'stamps', 'overlap', 'stamps', 'allowed', 'stamps', 'must', 'stay', 'completely', 'inside', 'return', 'true', 'possible', 'fit', 'stamps', 'following', 'restrictions', 'return', 'grid', 'stampheight', 'stampwidth', 'true', 'two', 'overlapping', 'stamps', 'able', 'cover', 'empty', 'grid', 'stampheight', 'stampwidth', 'false', 'way', 'fit', 'stamps', 'onto', 'empty', 'cells', 'without', 'stamps', 'going', 'outside', 'either', 'stampwidth', 'array', 'greedy', 'matrix', 'prefix sum']"
2078,"['houses', 'evenly', 'lined', 'house', 'beautifully', 'integer', 'array', 'colors', 'length', 'represents', 'color', 'ith', 'return', 'maximum', 'distance', 'two', 'houses', 'different', 'distance', 'ith', 'jth', 'houses', 'absolute', 'value', 'colors', 'color', 'color', 'furthest', 'two', 'houses', 'different', 'colors', 'house', 'house', 'house', 'color', 'house', 'color', 'distance', 'note', 'houses', 'also', 'produce', 'optimal', 'colors', 'color', 'color', 'color', 'furthest', 'two', 'houses', 'different', 'colors', 'house', 'house', 'house', 'color', 'house', 'color', 'distance', 'colors', 'furthest', 'two', 'houses', 'different', 'colors', 'house', 'house', 'house', 'color', 'house', 'color', 'distance', 'test', 'data', 'generated', 'least', 'two', 'houses', 'different', 'array', 'greedy']"
2076,"['integer', 'indicating', 'number', 'people', 'person', 'labeled', 'also', 'integer', 'array', 'means', 'person', 'xi', 'person', 'yi', 'cannot', 'become', 'either', 'directly', 'indirectly', 'one', 'friends', 'list', 'friend', 'requests', 'integer', 'array', 'friend', 'request', 'person', 'uj', 'person', 'friend', 'request', 'successful', 'uj', 'vj', 'friend', 'request', 'processed', 'order', 'occurs', 'upon', 'successful', 'uj', 'vj', 'become', 'direct', 'friends', 'future', 'friend', 'return', 'boolean', 'array', 'true', 'jth', 'friend', 'request', 'successful', 'false', 'uj', 'vj', 'already', 'direct', 'request', 'still', 'restrictions', 'requests', 'request', 'person', 'person', 'become', 'direct', 'request', 'person', 'person', 'cannot', 'friends', 'since', 'person', 'person', 'would', 'indirect', 'friends', 'restrictions', 'requests', 'request', 'person', 'person', 'become', 'direct', 'request', 'person', 'person', 'cannot', 'friends', 'since', 'person', 'person', 'would', 'indirect', 'friends', 'restrictions', 'requests', 'request', 'person', 'person', 'become', 'direct', 'request', 'person', 'person', 'cannot', 'friends', 'since', 'directly', 'request', 'person', 'person', 'become', 'direct', 'request', 'person', 'person', 'cannot', 'friends', 'since', 'person', 'person', 'would', 'indirect', 'friends', 'yi', 'xi', 'yi', 'vj', 'uj', 'vj', 'union find', 'graph']"
